Open Mic,Day,Start Time,Latest End Time,Venue Name,Borough,Neighborhood,Location,Venue type,Cost,Stage time,Sign-Up Instructions,Host(s) / Organizer,Changes/updates,Last verified,This Month's Changes ,Other Rules,Help other comics! Leave reviews,unique identifier,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source
Laughing Buddha St. Marks,Thursday,4:30 PM,6:30 PM,St. Marks Comedy Club,Manhattan,East Village,"12 St Marks Pl, New York, NY 10003",Comedy Club,$6+ booking fee,,https://www.laughingbuddhacomedy.com/mics,Josue Reveles,@Josue.Reveles_,Verified 8/7 SMS,,,,Thursday-4:30 PM-@Josue.Reveles_,40.729131,-73.989225,1,rooftop,12 St Marks Pl,,"New York, NY 10003",12,St Marks Pl,,,New York,NY,New York County,10003,US,City of New York
St. Marks Comedy Club,Friday,4:30 PM,6:00 PM,St. Marks Comedy Club,Manhattan,East Village,"12 St Marks Pl, New York, NY 10003",Comedy Club,$6+ booking fee,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 8/7 SMS,,,,St_Marks_Comedy_Club_Friday_430_PM_281,40.729131,-73.989225,1,rooftop,12 St Marks Pl,,"New York, NY 10003",12,St Marks Pl,,,New York,NY,New York County,10003,US,City of New York
*biweekly* LGBTQ Oh Craft! Beer mic,Thursday,5:30 PM,7:00 PM,Oh Craft Beer Harlem,Manhattan,Harlem,"1739 Amsterdam Ave, New York, NY 10031",Bar,1 item at bar min,5,in person only,Freddy Valoy,@freddyvaloy,Verified 8/7 SMS,,,,Thursday-5:30 PM-@freddyvaloy,40.825945,-73.946868,1,rooftop,1739 Amsterdam Ave,,"New York, NY 10031",1739,Amsterdam Ave,,,New York,NY,New York County,10031,US,City of New York
Island Time Open MIc,Thursday,6:00 PM,6:30 PM,Mad Tropical,Brooklyn,Bushwick,"236 Troutman St, Brooklyn, NY 11237",Bar,1 drink min,,in person,Bob,@madtropicalnyc,Verified tediously 8/3 Malev,,,,Thursday-6:00 PM-@madtropicalnyc,40.702483,-73.926739,1,rooftop,236 Troutman St,,"Brooklyn, NY 11237",236,Troutman St,,,Brooklyn,NY,Kings County,11237,US,City of New York
Let's Go Mental,Thursday,6:00 PM,7:00 PM,Hotel Edison,Manhattan,Midtown,"228 W 47th St, New York, NY 10036",Other,Free,5,https://standupny.com/upcoming-shows/#/events,Jonah (10 comic cap),@standupny,Verified tediously 7/3 Malev,,,,Thursday-6:00 PM-@standupny,40.759733,-73.986121,1,rooftop,228 W 47th St,,"New York, NY 10036",228,W 47th St,,,New York,NY,New York County,10036,US,City of New York
Adhd comedy,Thursday,6:00 PM,7:00 PM,Commune BK,Brooklyn,Bed Stuy,"415 Classon Ave, Brooklyn, NY 11238",Coffee Shop,free,,slotted.co/adhdcomedy,,,Verified 8/4 Adam,,,,Thursday-6:00 PM-,40.686837,-73.959443,1,rooftop,415 Classon Ave,,"Brooklyn, NY 11238",415,Classon Ave,,,Brooklyn,NY,Kings County,11238,US,City of New York
Laughing Buddha HQ,Thursday,7:00 PM,8:30 PM,The Buddha Room,Manhattan,Midtown,"410 8th Ave 2nd Floor New York, NY 10001",Bar,$6+ booking fee,5,https://www.laughingbuddhacomedy.com/mics,@laughingbuddhacomedy,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Thursday-7:00 PM-@laughingbuddhacomedy,40.749959,-73.994877,1,rooftop,410 8th Ave,Fl 2,"New York, NY 10001",410,8th Ave,Fl,2,New York,NY,New York County,10001,US,City of New York
Laughing Buddha HQ,Thursday,9:00 PM,10:30 PM,The Buddha Room,Manhattan,Midtown,"410 8th Ave 2nd Floor New York, NY 10001",Bar,$6+ booking fee,5,https://www.laughingbuddhacomedy.com/mics,@laughingbuddhacomedy,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Thursday-9:00 PM-@laughingbuddhacomedy,40.749959,-73.994877,1,rooftop,410 8th Ave,Fl 2,"New York, NY 10001",410,8th Ave,Fl,2,New York,NY,New York County,10001,US,City of New York
Laughing Buddha HQ,Friday,7:00 PM,8:30 PM,The Buddha Room,Manhattan,Midtown,"410 8th Ave 2nd Floor New York, NY 10001",Bar,$6+ booking fee,5,https://www.laughingbuddhacomedy.com/mics,@laughingbuddhacomedy,@laughingbuddhacomedy,Verified 8/7 SMS,,,,The_Buddha_Room_Friday_700_PM_288,40.749959,-73.994877,1,rooftop,410 8th Ave,Fl 2,"New York, NY 10001",410,8th Ave,Fl,2,New York,NY,New York County,10001,US,City of New York
Laughing Buddha HQ,Friday,9:00 PM,10:30 PM,The Buddha Room,Manhattan,Midtown,"410 8th Ave 2nd Floor New York, NY 10001",Bar,$6+ booking fee,5,https://www.laughingbuddhacomedy.com/mics,@laughingbuddhacomedy,@laughingbuddhacomedy,Verified 8/7 SMS,,,,The_Buddha_Room_Friday_900_PM_289,40.749959,-73.994877,1,rooftop,410 8th Ave,Fl 2,"New York, NY 10001",410,8th Ave,Fl,2,New York,NY,New York County,10001,US,City of New York
Laughing Buddha HQ,Saturday,7:00 PM,8:30 PM,The Buddha Room,Manhattan,Midtown,"410 8th Ave 2nd Floor New York, NY 10001",Bar,$6+ booking fee,5,https://www.laughingbuddhacomedy.com/mics,@laughingbuddhacomedy,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Saturday-7:00 PM-@laughingbuddhacomedy,40.749959,-73.994877,1,rooftop,410 8th Ave,Fl 2,"New York, NY 10001",410,8th Ave,Fl,2,New York,NY,New York County,10001,US,City of New York
Laughing Buddha HQ,Saturday,9:00 PM,10:30 PM,The Buddha Room,Manhattan,Midtown,"410 8th Ave 2nd Floor New York, NY 10001",Bar,$6+ booking fee,5,https://www.laughingbuddhacomedy.com/mics,@laughingbuddhacomedy,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Saturday-9:00 PM-@laughingbuddhacomedy,40.749959,-73.994877,1,rooftop,410 8th Ave,Fl 2,"New York, NY 10001",410,8th Ave,Fl,2,New York,NY,New York County,10001,US,City of New York
thursdays at the rib,Thursday,7:30 PM,9:00 PM,Island Ribhouse,Brooklyn,Crown heights,"611 Nostrand Ave, Brooklyn, NY 11216",Bar,Free (buy smth at bar pls),5,signup there,@bestmedicinenyc,@thursdaysattherib,Verified tediously 7/30 Charlotte,,,,Thursday-7:30 PM-@thursdaysattherib,40.676313,-73.949755,1,rooftop,611 Nostrand Ave,,"Brooklyn, NY 11216",611,Nostrand Ave,,,Brooklyn,NY,Kings County,11216,US,City of New York
pop shop,Thursday,8:00 PM,9:30 PM,Cool Beans Coffee,Queens,Astoria,"50-20 39th Ave, Woodside, NY 11377",Coffee Shop,Free (buy smth at bar pls),,signup there,@sisoyoscarmonroy,@popshopcomedy,Verified 8/7 SMS,,,,Thursday-8:00 PM-@popshopcomedy,40.7487,-73.913054,1,rooftop,50-20 39th Ave,,"Woodside, NY 11377",50-20,39th Ave,,,Woodside,NY,Queens County,11377,US,City of New York
Slander Factory Open Mic,Thursday,9:30 PM,11:00 PM,Talon Bar,Brooklyn,Bushwick,"220 Wyckoff Ave, Brooklyn, NY 11237",Bar,Free (buy smth at bar pls),,signup there,Greg Gettle or @slanderfactory on IG,@slanderfactory,Verified 8/7 SMS,,,,Thursday-9:30 PM-@slanderfactory,40.701188,-73.914302,1,rooftop,220 Wyckoff Ave,,"Brooklyn, NY 11237",220,Wyckoff Ave,,,Brooklyn,NY,Kings County,11237,US,City of New York
Numbskull,Friday,5:00 PM,6:30 PM,Pete'S Candy Store,Brooklyn,Williamsburg,"709 Lorimer St, Brooklyn, NY 11211",Bar,1 drink,,Sign up in person,@molly_zalman,@numbskull_mic,Verified 8/7 SMS,,,,PeteS_Candy_Store_Friday_500_PM_295,40.718107,-73.950164,1,rooftop,709 Lorimer St,,"Brooklyn, NY 11211",709,Lorimer St,,,Brooklyn,NY,Kings County,11211,US,City of New York
loose lips mic,Saturday,3:30 PM,5:00 PM,Pete'S Candy Store,Brooklyn,Williamsburg,"709 Lorimer St, Brooklyn, NY 11211",Bar,Free,,Sign up in person,@fallonboles and @vassileiakazee,@looselipscomedy,Verified 8/7 SMS,,,,Saturday-3:30 PM-@looselipscomedy,40.718107,-73.950164,1,rooftop,709 Lorimer St,,"Brooklyn, NY 11211",709,Lorimer St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Merkin Comedy Hole,Friday,11:59 PM,12:59 AM,Merkin Comedy Hole,Brooklyn,Bushwick,Secret Location,Other,Free,,https://slotted.co/merkin/,Laramie Flick and Taylor Drew,@merkincomedy,Verified 8/7 SMS,,,,,30.317569,-94.917669,1,place,,,"Security, TX 77327",,,,,Security,TX,Liberty County,77327,US,TIGER/Line® dataset from the US Census Bureau
Weekend Warrior Mic,Saturday,1:00 PM,2:15 PM,Pioneers Bar,Manhattan,Chelsea,"138 W 29th St, New York, NY 10001",Bar,$5 - 5 mins // $7 - 10 mins cash only,,"DM IN ADVANCE Shareef Taher on fb or IG (@shareef_taher_haha) *walkins waitlist for no shows, so no guarantee*",Shareef Taher,@shareef_taher,Verified 8/7 SMS,,,,Saturday-1:00 PM-@shareef_taher,40.746992,-73.990975,1,range_interpolation,138 W 29th St,,"New York, NY 10001",138,W 29th St,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
